arm,target_length,prompt_sha8,example_id,layer,n_frozen_heads_in_layer,hit16_all_heads,hit16_frozen_heads,dense_answer_mass_all_heads,dense_answer_mass_frozen_heads,block_rank_median_all_heads,block_rank_median_frozen_heads
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,0,0,0.0,nan,7.172845826843314e-05,nan,76.0,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,1,0,0.15625,nan,0.00023367933102491634,nan,30.0,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,2,0,0.03125,nan,5.113406029977341e-05,nan,155.0,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,3,0,0.0,nan,6.968045670419087e-05,nan,180.5,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,4,0,0.03125,nan,8.80013280948333e-05,nan,142.5,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,5,0,0.09375,nan,8.327790214934794e-05,nan,167.0,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,6,0,0.15625,nan,0.00010103761383106757,nan,107.0,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,7,0,0.125,nan,0.00011631722009042278,nan,48.5,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,8,0,0.125,nan,0.00011294214391455171,nan,79.0,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,9,0,0.03125,nan,0.00010554927462180785,nan,79.5,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,10,0,0.0625,nan,9.761609931047133e-05,nan,112.0,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,11,1,0.15625,0.0,0.00010161856471313513,8.787949627730995e-05,121.5,131.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,12,0,0.0,nan,0.00010625080346926552,nan,88.0,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,13,5,0.0,0.0,7.768655768813915e-05,6.835553649580106e-05,138.5,155.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,14,3,0.0,0.0,9.546919613967475e-05,9.519546195709457e-05,101.0,115.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,15,1,0.03125,0.0,0.00010363043656980153,0.000119798380183056,97.0,67.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,16,1,0.125,1.0,0.00010583614425740961,0.00021030468633398414,81.0,7.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,17,4,0.09375,0.0,0.00012060565848059923,8.725908082851674e-05,111.5,156.5
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,18,0,0.0,nan,9.502616774170747e-05,nan,92.0,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,19,1,0.15625,1.0,0.00012577066729591024,0.00022180608357302845,68.0,5.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,20,2,0.0,0.0,6.91894438205054e-05,8.866237476468086e-05,119.0,75.5
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,21,1,0.0625,0.0,0.00011565365252863558,8.134663221426308e-05,70.5,102.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,22,1,0.03125,1.0,0.00010174131591611513,0.0002770259161479771,114.5,3.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,23,1,0.0,0.0,7.518448731502758e-05,0.00015189198893494904,125.5,102.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,24,1,0.15625,0.0,0.00011351223432143343,0.0001337827561656013,124.5,53.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,25,0,0.09375,nan,0.00014112713432723467,nan,84.5,nan
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,26,2,0.03125,0.0,0.00011382616992960948,0.00011392735905246809,110.0,44.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,27,1,0.125,0.0,0.0001461295804503493,0.0001699555286904797,99.5,163.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,28,1,0.0625,0.0,0.00014140164731202276,5.350413266569376e-05,78.0,57.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,29,1,0.0,0.0,6.008070430774115e-05,0.0001299266587011516,116.0,116.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,30,4,0.125,0.0,0.00023073340136137155,1.6486609960786325e-05,91.0,189.0
geo,32768,629c416b,passkey-L32768-d50p0-t01-s42,31,1,0.1875,0.0,0.0002133062433725145,6.0653313994407654e-05,35.5,99.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,0,0,0.0,nan,9.039623165676699e-07,nan,155.0,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,1,0,0.0,nan,4.954742061365203e-06,nan,204.5,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,2,0,0.0,nan,0.00010648048430539347,nan,114.5,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,3,0,0.0625,nan,0.00012854121200689406,nan,74.5,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,4,0,0.125,nan,0.00011339483444317011,nan,63.0,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,5,0,0.21875,nan,0.00010830074461409822,nan,101.0,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,6,0,0.0625,nan,9.604921501704666e-05,nan,154.5,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,7,0,0.03125,nan,9.290925777349912e-05,nan,144.0,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,8,0,0.0,nan,9.257661542960705e-05,nan,136.0,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,9,0,0.0,nan,9.254736369257444e-05,nan,128.5,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,10,0,0.03125,nan,8.883271993909148e-05,nan,168.5,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,11,1,0.0,0.0,8.352453630777745e-05,7.489155541406944e-05,176.5,233.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,12,0,0.0,nan,7.84616401006133e-05,nan,174.0,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,13,5,0.03125,0.0,0.00010001759449096426,9.263183601433411e-05,130.5,117.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,14,3,0.0,0.0,8.66823677370121e-05,0.00011044501055342455,157.5,85.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,15,1,0.0,0.0,8.422161238286208e-05,8.279569010483101e-05,147.5,113.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,16,1,0.0,0.0,7.708001101036643e-05,6.924882472958416e-05,137.0,164.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,17,4,0.0,0.0,6.9680319654708e-05,7.318692678381922e-05,174.5,151.5
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,18,0,0.0,nan,8.088985157428397e-05,nan,133.0,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,19,1,0.0,0.0,7.398278319215024e-05,8.530525519745424e-05,156.5,207.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,20,2,0.03125,0.0,7.735975435707587e-05,9.96443814074155e-05,137.5,120.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,21,1,0.03125,0.0,7.548158421855078e-05,3.495361306704581e-05,152.5,216.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,22,1,0.03125,0.0,7.23432229960963e-05,6.909876537974924e-05,140.0,134.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,23,1,0.0,0.0,5.605595009683384e-05,0.0001527455315226689,158.5,53.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,24,1,0.0,0.0,5.4580308926688303e-05,0.00012731750030070543,155.0,120.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,25,0,0.0,nan,2.7297400151837792e-05,nan,173.0,nan
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,26,2,0.03125,0.0,4.108177696870996e-05,1.430093533372201e-06,168.5,192.5
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,27,1,0.09375,0.0,9.243386821822241e-05,0.0003489348746370524,158.0,27.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,28,1,0.0,0.0,5.938827853091411e-05,4.907148104393855e-05,123.5,70.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,29,1,0.0,0.0,3.909582695989233e-05,0.00025191568420268595,165.5,35.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,30,4,0.0,0.0,3.1201636677025135e-05,1.9915633686196088e-05,156.0,100.0
geo,32768,a3b651b8,passkey-L32768-d75p0-t00-s42,31,1,0.0,0.0,1.341125679759565e-05,0.0003635149041656405,172.0,52.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,0,0,0.0,nan,9.732585824317494e-07,nan,155.0,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,1,0,0.0,nan,5.442667863217454e-06,nan,204.5,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,2,0,0.0,nan,0.00013448567528939748,nan,112.5,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,3,0,0.0625,nan,0.00014597592303289275,nan,74.0,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,4,0,0.125,nan,0.00011814282720479241,nan,63.5,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,5,0,0.21875,nan,0.00011150677573823486,nan,102.0,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,6,0,0.0625,nan,9.685520376478962e-05,nan,156.5,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,7,0,0.03125,nan,9.278664356315858e-05,nan,145.0,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,8,0,0.0,nan,9.26463280848111e-05,nan,138.5,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,9,0,0.0,nan,9.295206359638541e-05,nan,129.0,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,10,0,0.03125,nan,8.929740567964473e-05,nan,166.0,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,11,1,0.0,0.0,8.345165269929566e-05,7.64409196563065e-05,177.5,232.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,12,0,0.0,nan,7.855929936795292e-05,nan,173.5,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,13,5,0.03125,0.0,0.00010122820003743982,9.396445675520226e-05,130.0,115.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,14,3,0.0,0.0,8.58407076975709e-05,0.00011028324176246922,157.5,85.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,15,1,0.0,0.0,8.4276338611744e-05,7.881163037382066e-05,146.5,113.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,16,1,0.0,0.0,7.696522754940816e-05,6.813732034061104e-05,136.0,164.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,17,4,0.0,0.0,6.999094830462127e-05,7.479495889128884e-05,175.5,151.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,18,0,0.0,nan,8.19544139858408e-05,nan,131.0,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,19,1,0.0,0.0,7.363846941643715e-05,8.545837044948712e-05,152.5,205.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,20,2,0.03125,0.0,7.776186328101176e-05,0.00010215876318397932,137.0,118.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,21,1,0.03125,0.0,7.520517974057839e-05,3.424782335059717e-05,153.0,216.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,22,1,0.03125,0.0,6.990544625296025e-05,6.636316538788378e-05,142.5,134.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,23,1,0.0,0.0,5.794252163582314e-05,0.0001739726576488465,157.5,40.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,24,1,0.0,0.0,5.180264437854021e-05,9.102486365009099e-05,156.0,159.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,25,0,0.0,nan,2.6598543325206947e-05,nan,173.0,nan
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,26,2,0.0,0.0,3.962144191405059e-05,1.4410128414965584e-06,168.5,192.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,27,1,0.09375,0.0,8.156626229016695e-05,0.0003917526046279818,158.0,21.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,28,1,0.0,0.0,6.093696130782256e-05,4.0832550439517945e-05,121.5,70.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,29,1,0.0,0.0,4.475290494791728e-05,0.0003042378230020404,164.5,35.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,30,4,0.0,0.0,2.8968163047760065e-05,1.5006991873178777e-05,157.0,100.0
geo,32768,fe22994b,passkey-L32768-d75p0-t01-s42,31,1,0.0,0.0,1.3714650551149583e-05,0.0004034707963000983,172.0,66.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,0,0,0.0,nan,4.0956587919659626e-07,nan,207.0,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,1,0,0.0,nan,4.311171761306465e-06,nan,211.0,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,2,0,0.0625,nan,4.388462809856719e-05,nan,66.5,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,3,0,0.0,nan,6.94556759981424e-05,nan,113.5,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,4,0,0.0,nan,8.15567980225751e-05,nan,107.0,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,5,0,0.0625,nan,8.076655819877487e-05,nan,87.5,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,6,0,0.03125,nan,8.813447789179918e-05,nan,110.0,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,7,0,0.125,nan,9.233616037818138e-05,nan,134.5,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,8,0,0.125,nan,9.348772414341511e-05,nan,103.5,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,9,0,0.0625,nan,9.505904631623707e-05,nan,100.0,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,10,0,0.0,nan,9.417645128451113e-05,nan,134.0,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,11,1,0.0625,0.0,9.570034967509855e-05,8.322847861563787e-05,121.0,200.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,12,0,0.0625,nan,8.415297054398252e-05,nan,163.0,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,13,5,0.125,0.0,9.908064691899199e-05,0.00010256848618155346,62.5,49.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,14,3,0.09375,0.0,0.00010188874875893816,0.00010278415963208924,89.0,61.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,15,1,0.25,0.0,0.00011613239507823891,0.00012414462980814278,63.5,48.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,16,1,0.15625,0.0,0.0001065065998773207,8.592249650973827e-05,122.5,113.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,17,4,0.125,0.5,0.00010041176653885486,0.00012168400644441135,125.5,65.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,18,0,0.25,nan,0.00012386786829665652,nan,50.0,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,19,1,0.15625,0.0,0.00010639613401508541,0.00011484647984616458,82.5,38.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,20,2,0.15625,0.5,0.0001204266108061347,0.0001767332578310743,76.5,20.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,21,1,0.15625,0.0,0.00011230777010950987,7.800397725077346e-05,63.5,167.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,22,1,0.125,0.0,0.00012450544227249338,0.00017713935812935233,64.5,35.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,23,1,0.0625,0.0,0.00011241264223826875,0.00014603749150410295,62.0,60.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,24,1,0.1875,0.0,0.00012682593376212026,0.00013149699952919036,73.5,152.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,25,0,0.15625,nan,9.814402133656586e-05,nan,122.0,nan
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,26,2,0.125,0.0,9.305333823306228e-05,1.2945457910973346e-05,100.0,114.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,27,1,0.28125,0.0,0.00015033529805918988,0.00021273220772854984,90.5,97.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,28,1,0.03125,0.0,8.255359742470603e-05,0.00017316326557192951,106.5,86.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,29,1,0.1875,0.0,8.734751428379761e-05,0.0002594910329207778,105.5,34.0
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,30,4,0.09375,0.25,5.548335780858338e-05,5.899107645745971e-05,98.5,65.5
geo,32768,14506066,passkey-L32768-d90p0-t00-s42,31,1,0.0625,1.0,6.666667709153556e-05,0.0006022746674716473,126.5,7.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,0,0,0.0,nan,4.033302075644051e-07,nan,207.0,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,1,0,0.0,nan,3.2157391020581905e-06,nan,211.0,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,2,0,0.0625,nan,4.4395439857680685e-05,nan,66.5,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,3,0,0.0,nan,7.088983898029255e-05,nan,113.5,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,4,0,0.0,nan,8.349820518560591e-05,nan,107.5,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,5,0,0.0625,nan,8.329152092301229e-05,nan,87.5,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,6,0,0.03125,nan,8.985410295281326e-05,nan,110.0,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,7,0,0.09375,nan,9.297919154960255e-05,nan,134.0,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,8,0,0.125,nan,9.584339613866177e-05,nan,102.5,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,9,0,0.0625,nan,9.562914374328102e-05,nan,101.5,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,10,0,0.0,nan,9.48384979437833e-05,nan,133.0,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,11,1,0.0625,0.0,9.482706332164526e-05,8.486497972626239e-05,121.0,200.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,12,0,0.0625,nan,7.980660336670553e-05,nan,163.0,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,13,5,0.125,0.0,0.00010139326229818835,0.00010503562371013686,61.5,49.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,14,3,0.09375,0.0,9.980853178603866e-05,0.00010010838983968522,92.5,63.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,15,1,0.25,0.0,0.000112341327167087,0.00010455702431499958,63.5,46.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,16,1,0.15625,0.0,9.393542700308899e-05,7.046082464512438e-05,121.5,113.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,17,4,0.125,0.5,8.94533973223588e-05,0.00010484488120710012,125.0,65.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,18,0,0.25,nan,0.00011330760230521264,nan,50.0,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,19,1,0.15625,0.0,9.796596839350968e-05,0.00010819424642249942,85.5,40.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,20,2,0.15625,0.5,9.232333081854449e-05,0.00014065092545934021,76.5,20.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,21,1,0.15625,0.0,9.84226130924526e-05,7.542308594565839e-05,64.0,167.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,22,1,0.125,0.0,0.00010440984124215902,0.00017675789422355592,63.5,34.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,23,1,0.0625,0.0,7.771100109721374e-05,0.00011619039287324995,62.0,60.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,24,1,0.1875,0.0,7.572523642807027e-05,0.00014742411440238357,72.0,111.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,25,0,0.15625,nan,5.363465570340509e-05,nan,119.0,nan
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,26,2,0.125,0.0,4.017295278657684e-05,2.5314998310932424e-06,100.0,114.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,27,1,0.28125,0.0,5.8995328766409116e-05,0.0001170201285276562,90.0,95.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,28,1,0.03125,0.0,2.6609585213499543e-05,7.989195000845939e-05,106.5,86.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,29,1,0.1875,0.0,2.8873191806361165e-05,0.00020131099154241383,105.0,34.0
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,30,4,0.09375,0.25,2.5320032472575527e-05,4.9636082167126006e-05,99.0,65.5
geo,32768,a62680ac,passkey-L32768-d90p0-t01-s42,31,1,0.0625,1.0,3.684900380015142e-05,0.0007510337163694203,126.0,7.0
