case,b,L,phi,exact,approx_fit,approx_theory
b5e5,500000.0,16384,0.8812500000000001,0.9987564365367525,1.0293848936608525,1.0303820937300023
b5e5,500000.0,16384,0.884375,0.9988539924709208,1.0314860692464989,1.0324949920078286
b5e5,500000.0,16384,0.8875000000000001,0.9989439217021444,1.0335872448321455,1.034607890285655
b5e5,500000.0,16384,0.890625,0.999026816469142,1.0356884204177919,1.0367207885634813
b5e5,500000.0,16384,0.89375,0.9991032236277111,1.0377895960034382,1.0388336868413077
b5e5,500000.0,16384,0.8968750000000001,0.9991736480360514,1.0398907715890848,1.040946585119134
b5e5,500000.0,16384,0.9,0.9992385557017676,1.0419919471747312,1.0430594833969604
b5e5,500000.0,16384,0.9031250000000001,0.9992983767050916,1.0440931227603776,1.0451723816747867
b5e5,500000.0,16384,0.90625,0.9993535079123546,1.046194298346024,1.0472852799526131
b5e5,500000.0,16384,0.909375,0.9994043154931583,1.0482954739316706,1.0493981782304393
b5e5,500000.0,16384,0.9125000000000001,0.9994511372541057,1.050396649517317,1.0515110765082658
b5e5,500000.0,16384,0.915625,0.999494284801316,1.0524978251029633,1.053623974786092
b5e5,500000.0,16384,0.9187500000000001,0.9995340455433237,1.05459900068861,1.0557368730639185
b5e5,500000.0,16384,0.921875,0.9995706845453286,1.0567001762742563,1.0578497713417447
b5e5,500000.0,16384,0.925,0.9996044462451397,1.0588013518599029,1.0599626696195712
b5e5,500000.0,16384,0.9281250000000001,0.9996355560405425,1.0609025274455492,1.0620755678973977
b5e5,500000.0,16384,0.93125,0.9996642217572342,1.0630037030311956,1.064188466175224
b5e5,500000.0,16384,0.9343750000000001,0.9996906350058925,1.0651048786168422,1.0663013644530503
b5e5,500000.0,16384,0.9375,0.9997149724363954,1.0672060542024886,1.0684142627308766
b5e5,500000.0,16384,0.940625,0.9997373968966885,1.069307229788135,1.070527161008703
b5e5,500000.0,16384,0.9437500000000001,0.9997580585032949,1.0714084053737816,1.0726400592865295
b5e5,500000.0,16384,0.946875,0.999777095629987,1.073509580959428,1.0747529575643557
b5e5,500000.0,16384,0.9500000000000001,0.9997946358206953,1.0756107565450743,1.0768658558421822
b5e5,500000.0,16384,0.953125,0.9998107966323064,1.077711932130721,1.0789787541200084
b5e5,500000.0,16384,0.95625,0.9998256864125998,1.0798131077163673,1.081091652397835
b5e5,500000.0,16384,0.9593750000000001,0.999839405018208,1.081914283302014,1.0832045506756611
b5e5,500000.0,16384,0.9625,0.999852044477127,1.0840154588876603,1.0853174489534876
b5e5,500000.0,16384,0.9656250000000001,0.9998636895999815,1.0861166344733066,1.0874303472313138
b5e5,500000.0,16384,0.96875,0.9998744185439383,1.088217810058953,1.0895432455091403
b5e5,500000.0,16384,0.971875,0.9998843033328821,1.0903189856445996,1.0916561437869665
b5e5,500000.0,16384,0.9750000000000001,0.9998934103371934,1.092420161230246,1.093769042064793
b5e5,500000.0,16384,0.978125,0.9999018007162286,1.0945213368158924,1.0958819403426192
b5e5,500000.0,16384,0.9812500000000001,0.9999095308263616,1.096622512401539,1.0979948386204457
b5e5,500000.0,16384,0.984375,0.9999166525972436,1.0987236879871853,1.100107736898272
b5e5,500000.0,16384,0.9875,0.9999232138787268,1.100824863572832,1.1022206351760984
b5e5,500000.0,16384,0.9906250000000001,0.9999292587607183,1.1029260391584783,1.1043335334539248
b5e5,500000.0,16384,0.99375,0.9999348278680606,1.1050272147441247,1.106446431731751
b5e5,500000.0,16384,0.9968750000000001,0.9999399586323714,1.1071283903297713,1.1085593300095775
b5e5,500000.0,16384,1.0,0.9999446855426306,1.1092295659154177,1.1106722282874038
