distance,score_standard,score_sigmoid,score_diff
6394,0.04054977372288704,0.15730974078178406,0.11675997078418732
6395,0.04280956834554672,0.285110741853714,0.24230116605758667
6396,0.046486131846904755,0.47001951932907104,0.4235333800315857
6397,0.05062578618526459,0.5477595329284668,0.497133731842041
6398,0.05734553188085556,0.45371121168136597,0.3963656723499298
6399,0.07005473971366882,0.2778754234313965,0.20782068371772766
6400,0.08788399398326874,0.17967352271080017,0.09178952872753143
6401,0.1026923805475235,0.24221855401992798,0.13952617347240448
6402,0.10346567630767822,0.3984929919242859,0.29502731561660767
6403,0.08532273769378662,0.49549180269241333,0.4101690649986267
6404,0.0550076998770237,0.4353595972061157,0.3803519010543823
6405,0.026852715760469437,0.2650165557861328,0.23816384375095367
6406,0.011938601732254028,0.13316893577575684,0.12123033404350281
6407,0.009495716542005539,0.15527233481407166,0.14577661454677582
6408,0.00883031077682972,0.3103753328323364,0.30154502391815186
6409,0.00028115883469581604,0.4616866409778595,0.461405485868454
6410,-0.01453903317451477,0.48099803924560547,0.49553707242012024
6411,-0.023209817707538605,0.3625018298625946,0.3857116401195526
6412,-0.013915885239839554,0.22359223663806915,0.2375081181526184
6413,0.012060384266078472,0.194785475730896,0.18272508680820465
6414,0.03861731290817261,0.3007086515426636,0.26209133863449097
6415,0.04648759588599205,0.44036298990249634,0.393875390291214
6416,0.029021264985203743,0.4822235107421875,0.4532022476196289
6417,-0.0016283690929412842,0.3854178786277771,0.3870462477207184
6418,-0.023771444335579872,0.2357863187789917,0.2595577538013458
6419,-0.023333225399255753,0.1659775674343109,0.18931078910827637
6420,-0.004521519877016544,0.2345343828201294,0.23905590176582336
6421,0.014943893998861313,0.37476545572280884,0.3598215579986572
6422,0.019556250423192978,0.4584531784057617,0.43889692425727844
6423,0.008597420528531075,0.41373103857040405,0.40513360500335693
6424,-0.0053942035883665085,0.2882930040359497,0.29368719458580017
6425,-0.01037466898560524,0.2020666003227234,0.21244126558303833
6426,-0.007752625271677971,0.23537997901439667,0.2431326061487198
6427,-0.012079976499080658,0.3566824197769165,0.36876240372657776
6428,-0.03700518235564232,0.4550849199295044,0.492090106010437
6429,-0.07975668460130692,0.44447362422943115,0.5242303013801575
6430,-0.11853699386119843,0.34118878841400146,0.4597257971763611
6431,-0.12664294242858887,0.24407079815864563,0.3707137405872345
6432,-0.09267261624336243,0.2386305034160614,0.33130311965942383
6433,-0.030537575483322144,0.3169406056404114,0.3474781811237335
6434,0.028808344155550003,0.3892826735973358,0.3604743182659149
6435,0.05767153948545456,0.3745803236961365,0.3169087767601013
6436,0.04844822734594345,0.28214433789253235,0.2336961030960083
6437,0.01507684588432312,0.20537999272346497,0.19030314683914185
6438,-0.01978325843811035,0.2312130182981491,0.25099629163742065
6439,-0.04051836580038071,0.35144510865211487,0.39196348190307617
6440,-0.04547606781125069,0.46219944953918457,0.5076755285263062
6441,-0.042424220591783524,0.4565691351890564,0.4989933669567108
6442,-0.039193302392959595,0.3268607556819916,0.36605405807495117
6443,-0.038438599556684494,0.17986026406288147,0.21829886734485626
6444,-0.039000801742076874,0.14680498838424683,0.1858057975769043
6445,-0.03969784080982208,0.26624587178230286,0.30594372749328613
6446,-0.04022049531340599,0.4462253749370575,0.4864458739757538
6447,-0.038423340767621994,0.5422357320785522,0.5806590914726257
6448,-0.028727006167173386,0.48293402791023254,0.5116610527038574
6449,-0.005694763734936714,0.33177077770233154,0.3374655544757843
6450,0.029111187905073166,0.22878502309322357,0.1996738314628601
6451,0.06392481923103333,0.2652643322944641,0.2013395130634308
6452,0.08240299671888351,0.4032745361328125,0.3208715319633484
6453,0.07541173696517944,0.5121052265167236,0.4366934895515442
6454,0.04930590093135834,0.4875544011592865,0.43824851512908936
6455,0.022745957598090172,0.34586140513420105,0.32311543822288513
6456,0.01319128181785345,0.2081894874572754,0.19499820470809937
6457,0.023716889321804047,0.1909434199333191,0.16722652316093445
6458,0.04139877110719681,0.30237850546836853,0.2609797418117523
6459,0.049050167202949524,0.4376660883426666,0.3886159062385559
6460,0.04048655927181244,0.4757615029811859,0.43527495861053467
6461,0.026027759537100792,0.38802409172058105,0.3619963228702545
6462,0.02323743887245655,0.2605889141559601,0.23735147714614868
6463,0.040855348110198975,0.21225979924201965,0.17140445113182068
6464,0.07012826204299927,0.28496596217155457,0.2148377001285553
6465,0.09136003255844116,0.4074563980102539,0.31609636545181274
6466,0.09032930433750153,0.46318355202674866,0.37285423278808594
6467,0.0701272040605545,0.39859333634376526,0.32846611738204956
6468,0.04799572378396988,0.2710697650909424,0.2230740487575531
6469,0.03997835889458656,0.19410724937915802,0.15412889420986176
6470,0.046817597001791,0.23179660737514496,0.18497900664806366
6471,0.05365840345621109,0.34095102548599243,0.28729262948036194
6472,0.043923623859882355,0.41356998682022095,0.3696463704109192
6473,0.014967717230319977,0.37885600328445435,0.36388829350471497
6474,-0.018327221274375916,0.26900559663772583,0.28733283281326294
6475,-0.035370972007513046,0.1885894536972046,0.22396042943000793
6476,-0.027064766734838486,0.21610361337661743,0.24316838383674622
6477,-0.0033664684742689133,0.33033642172813416,0.3337028920650482
6478,0.01505478285253048,0.42972004413604736,0.41466525197029114
6479,0.013778973370790482,0.42608171701431274,0.41230273246765137
6480,-0.00431697815656662,0.3257189393043518,0.330035924911499
6481,-0.02302747406065464,0.22227135300636292,0.245298832654953
6482,-0.027546580880880356,0.2090775966644287,0.23662418127059937
6483,-0.01699932850897312,0.29308265447616577,0.31008198857307434
6484,-0.004070097580552101,0.39055371284484863,0.3946238160133362
6485,-0.0029734577983617783,0.4076835513114929,0.41065701842308044
6486,-0.016589369624853134,0.32978731393814087,0.3463766872882843
6487,-0.03389790654182434,0.23482462763786316,0.2687225341796875
6488,-0.039242103695869446,0.21793338656425476,0.2571755051612854
6489,-0.024823598563671112,0.29839640855789185,0.32322001457214355
6490,0.003649558871984482,0.3975244164466858,0.393874853849411
6491,0.03198825567960739,0.41037994623184204,0.37839168310165405
6492,0.047302812337875366,0.3059883713722229,0.25868555903434753
6493,0.04451111704111099,0.1618960052728653,0.1173848882317543
6494,0.025725454092025757,0.09863774478435516,0.0729122906923294
6495,-0.003779381513595581,0.1717880368232727,0.1755674183368683
6496,-0.03773515671491623,0.32068511843681335,0.3584202826023102
6497,-0.06783285737037659,0.42134225368499756,0.48917511105537415
6498,-0.08337762951850891,0.3965650200843811,0.47994264960289
6499,-0.07602782547473907,0.2832629084587097,0.3592907190322876
6500,-0.04773099720478058,0.19543147087097168,0.24316246807575226
6501,-0.01454278826713562,0.2178952693939209,0.23243805766105652
6502,0.00012221932411193848,0.3285580575466156,0.32843583822250366
6503,-0.019443728029727936,0.4211350977420807,0.440578818321228
6504,-0.06841588020324707,0.40625590085983276,0.47467178106307983
6505,-0.12217475473880768,0.296713650226593,0.4188883900642395
6506,-0.15183936059474945,0.19626246392726898,0.34810182452201843
6507,-0.14380177855491638,0.20217910408973694,0.3459808826446533
6508,-0.10817386209964752,0.31198492646217346,0.4201588034629822
6509,-0.06943809986114502,0.42309510707855225,0.49253320693969727
6510,-0.047078877687454224,0.4275541305541992,0.47463300824165344
6511,-0.04186137020587921,0.3150519132614136,0.3569132685661316
6512,-0.038637448102235794,0.18719777464866638,0.22583521902561188
6513,-0.02233036980032921,0.16672055423259735,0.18905092775821686
6514,0.007379960268735886,0.28304192423820496,0.27566197514533997
6515,0.035459067672491074,0.43994468450546265,0.4044856131076813
6516,0.04503704607486725,0.4984802007675171,0.45344316959381104
6517,0.03283269703388214,0.40184253454208374,0.3690098524093628
6518,0.01256467029452324,0.22952091693878174,0.2169562429189682
6519,0.0032685762271285057,0.12895560264587402,0.12568703293800354
6520,0.013087823987007141,0.1849302351474762,0.17184241116046906
6521,0.03267602622509003,0.34335944056510925,0.3106834292411804
6522,0.043939292430877686,0.4591047763824463,0.4151654839515686
6523,0.03621121868491173,0.42575129866600037,0.38954007625579834
6524,0.015453366562724113,0.2704813778400421,0.25502800941467285
6525,-0.001317949965596199,0.1294604241847992,0.13077837228775024
6526,-0.001226557418704033,0.12524300813674927,0.12646956741809845
6527,0.013260751962661743,0.2573145925998688,0.24405384063720703
6528,0.026897650212049484,0.4037420153617859,0.3768443763256073
6529,0.025398992002010345,0.4317106604576111,0.40631166100502014
6530,0.008119635283946991,0.3162190914154053,0.3080994486808777
6531,-0.011013668030500412,0.1606820672750473,0.171695739030838
6532,-0.014839816838502884,0.10208752751350403,0.11692734062671661
6533,0.0035846810787916183,0.18838894367218018,0.1848042607307434
6534,0.03681027889251709,0.33930718898773193,0.30249691009521484
6535,0.07020837068557739,0.42337870597839355,0.35317033529281616
6536,0.09360308945178986,0.3788093328475952,0.28520625829696655
6537,0.1069338321685791,0.2661110758781433,0.1591772437095642
6538,0.11631137132644653,0.20591139793395996,0.08960002660751343
6539,0.1256776750087738,0.26210203766822815,0.13642436265945435
6540,0.13255354762077332,0.38008302450180054,0.24752947688102722
6541,0.13117405772209167,0.4385451674461365,0.3073711097240448
6542,0.1188468486070633,0.36608797311782837,0.24724112451076508
6543,0.0986260399222374,0.21320171654224396,0.11457567662000656
6544,0.07586340606212616,0.11068476736545563,0.03482136130332947
6545,0.05289127305150032,0.15087351202964783,0.0979822427034378
6546,0.028304852545261383,0.3009762167930603,0.2726713716983795
6547,0.0019099190831184387,0.42948442697525024,0.4275745153427124
6548,-0.020079083740711212,0.4237629175186157,0.44384199380874634
6549,-0.026726234704256058,0.29200294613838196,0.3187291920185089
6550,-0.011398129165172577,0.15614010393619537,0.16753822565078735
6551,0.019433148205280304,0.1412099450826645,0.12177679687738419
6552,0.04704100638628006,0.26165771484375,0.21461671590805054
6553,0.052993662655353546,0.40842050313949585,0.3554268479347229
6554,0.03411029279232025,0.4488256573677063,0.41471534967422485
6555,0.006878014653921127,0.34795886278152466,0.34108084440231323
6556,-0.004172176122665405,0.20063580572605133,0.20480798184871674
6557,0.013640448451042175,0.14433738589286804,0.13069693744182587
6558,0.04924974590539932,0.2325500249862671,0.18330028653144836
6559,0.07450254261493683,0.3851928114891052,0.3106902837753296
6560,0.06524658203125,0.4614967107772827,0.3962501287460327
6561,0.02052381820976734,0.389773428440094,0.3692496120929718
6562,-0.03541738539934158,0.23476484417915344,0.27018222212791443
6563,-0.07002367824316025,0.14056146144866943,0.21058514714241028
6564,-0.06481825560331345,0.19993619620800018,0.26475444436073303
6565,-0.026105035096406937,0.36877065896987915,0.394875705242157
6566,0.023016905412077904,0.5037357211112976,0.48071882128715515
6567,0.0612364336848259,0.489635169506073,0.4283987283706665
6568,0.08224844932556152,0.34210899472236633,0.2598605453968048
6569,0.09325793385505676,0.1930856704711914,0.09982773661613464
6570,0.10272442549467087,0.17318208515644073,0.07045765966176987
6571,0.11016950011253357,0.29708045721054077,0.1869109570980072
6572,0.10747551918029785,0.4541783630847931,0.34670284390449524
6573,0.08962845802307129,0.5104610323905945,0.4208325743675232
6574,0.06353619694709778,0.42748939990997314,0.36395320296287537
6575,0.045666761696338654,0.29134127497673035,0.2456745207309723
6576,0.049706634134054184,0.22835221886634827,0.17864558100700378
6577,0.07482592016458511,0.2881917953491211,0.21336588263511658
6578,0.10530360788106918,0.40140587091445923,0.29610225558280945
6579,0.12194844335317612,0.448611855506897,0.32666340470314026
6580,0.11598748713731766,0.3743123412132263,0.25832486152648926
6581,0.09410335123538971,0.23881474137306213,0.14471139013767242
6582,0.07131489366292953,0.16083788871765137,0.08952299505472183
6583,0.05882129818201065,0.20636238157749176,0.1475410759449005
6584,0.057310882955789566,0.32815515995025635,0.2708442807197571
6585,0.06015932932496071,0.41187533736228943,0.351716011762619
6586,0.06182834133505821,0.3848063349723816,0.3229779899120331
6587,0.06297027319669724,0.2836950123310089,0.22072473168373108
6588,0.06774623692035675,0.21772533655166626,0.1499790996313095
6589,0.07755991071462631,0.2617061138153076,0.1841461956501007
6590,0.08808639645576477,0.3808490037918091,0.2927626073360443
6591,0.0932193249464035,0.4605919122695923,0.3673725724220276
6592,0.09147001802921295,0.41491448879241943,0.3234444856643677
6593,0.08783198148012161,0.27243560552597046,0.18460363149642944
6594,0.08864925056695938,0.15668247640132904,0.06803322583436966
6595,0.09429849684238434,0.17512860894203186,0.08083011209964752
6596,0.09777257591485977,0.31812095642089844,0.22034838795661926
6597,0.09173239767551422,0.4623522460460663,0.37061983346939087
6598,0.0778159573674202,0.479520320892334,0.4017043709754944
6599,0.06854880601167679,0.35245805978775024,0.28390926122665405
6600,0.07814130187034607,0.19275972247123718,0.11461842060089111
6601,0.1088748574256897,0.14149156212806702,0.03261670470237732
6602,0.1455966830253601,0.24240049719810486,0.09680381417274475
6603,0.16480126976966858,0.4026831388473511,0.2378818690776825
6604,0.1526048630475998,0.47775694727897644,0.32515209913253784
6605,0.11677190661430359,0.4028104841709137,0.2860385775566101
6606,0.08193676173686981,0.2509362995624542,0.1689995378255844
6607,0.07074975222349167,0.16446509957313538,0.09371534734964371
6608,0.08573794364929199,0.22251762449741364,0.13677968084812164
6609,0.1071731299161911,0.36742573976516724,0.26025259494781494
6610,0.10913436114788055,0.45843786001205444,0.3493034839630127
6611,0.08071421086788177,0.40400221943855286,0.3232880234718323
6612,0.035291753709316254,0.2499798834323883,0.21468812227249146
6613,8.807703852653503e-05,0.1399776190519333,0.13988953828811646
6614,-0.005167130380868912,0.18248671293258667,0.18765383958816528
6615,0.01677326299250126,0.3464146554470062,0.3296414017677307
6616,0.043704804033041,0.48372694849967957,0.44002214074134827
6617,0.051413312554359436,0.4621866047382355,0.41077327728271484
6618,0.031012050807476044,0.28891217708587646,0.2579001188278198
6619,-0.007149640470743179,0.11025920510292053,0.11740884184837341
6620,-0.04421265795826912,0.0847204327583313,0.12893308699131012
6621,-0.06736136972904205,0.24114319682121277,0.308504581451416
6622,-0.07622484862804413,0.45052528381347656,0.5267501473426819
6623,-0.07767137885093689,0.5388909578323364,0.6165623664855957
6624,-0.07621265947818756,0.44120073318481445,0.5174133777618408
6625,-0.07009494304656982,0.25825369358062744,0.32834863662719727
6626,-0.0560133270919323,0.16454441845417023,0.22055774927139282
6627,-0.03645148128271103,0.2499300241470337,0.2863815128803253
6628,-0.021156903356313705,0.43756529688835144,0.45872220396995544
6629,-0.020027488470077515,0.5530343055725098,0.5730618238449097
6630,-0.03387043625116348,0.4824814200401306,0.5163518786430359
6631,-0.05203494429588318,0.2774362564086914,0.3294712007045746
6632,-0.059785500168800354,0.1110757514834404,0.17086124420166016
6633,-0.049660731106996536,0.12469051778316498,0.17435124516487122
6634,-0.026968300342559814,0.3018018305301666,0.32877013087272644
6635,-0.004923593252897263,0.48317548632621765,0.488099068403244
6636,0.0058509111404418945,0.5087053775787354,0.5028544664382935
6637,0.004301883280277252,0.35897523164749146,0.3546733558177948
6638,-0.0029172226786613464,0.170001819729805,0.17291903495788574
6639,-0.009004250168800354,0.10932464897632599,0.11832889914512634
6640,-0.012219831347465515,0.22582270205020905,0.23804253339767456
6641,-0.013974986970424652,0.4084649682044983,0.42243996262550354
6642,-0.013186629861593246,0.4887728691101074,0.501959502696991
6643,-0.004130452871322632,0.3933351933956146,0.39746564626693726
6644,0.018074095249176025,0.20837879180908203,0.190304696559906
6645,0.04913982376456261,0.09971912205219269,0.05057929828763008
6646,0.07361723482608795,0.16244252026081085,0.0888252854347229
6647,0.07380320876836777,0.3366372883319855,0.2628340721130371
6648,0.04405369609594345,0.464101642370224,0.42004793882369995
6649,-0.0017867758870124817,0.43185311555862427,0.43363988399505615
6650,-0.03786228597164154,0.27226877212524414,0.3101310729980469
6651,-0.04423607140779495,0.12996405363082886,0.1742001175880432
6652,-0.02148112840950489,0.12897337973117828,0.15045450627803802
6653,0.010457314550876617,0.26246339082717896,0.25200608372688293
6654,0.028669219464063644,0.40379324555397034,0.3751240372657776
6655,0.025558385998010635,0.4258912205696106,0.40033283829689026
6656,0.013635842129588127,0.3166826665401459,0.3030468225479126
6657,0.012807272374629974,0.18578878045082092,0.17298150062561035
6658,0.030955005437135696,0.15869620442390442,0.12774120271205902
6659,0.05487469956278801,0.25935330986976624,0.20447860658168793
6660,0.05968301743268967,0.3903149962425232,0.33063197135925293
6661,0.029324904084205627,0.42724600434303284,0.397921085357666
6662,-0.028770893812179565,0.3380683958530426,0.36683928966522217
6663,-0.0870930403470993,0.21362698078155518,0.3007200360298157
6664,-0.11696048080921173,0.1808813065290451,0.29784178733825684
6665,-0.1075764000415802,0.2797577679157257,0.3873341679573059
6666,-0.07097840309143066,0.4199323058128357,0.49091070890426636
6667,-0.030250482261180878,0.46112963557243347,0.49138012528419495
6668,-0.0019183233380317688,0.34465301036834717,0.34657132625579834
6669,0.013258986175060272,0.15430620312690735,0.14104720950126648
6670,0.02569671720266342,0.04779956117272377,0.02210284397006035
6671,0.04482625424861908,0.11779015511274338,0.0729639008641243
6672,0.07094258069992065,0.3077380955219269,0.23679551482200623
6673,0.09694255143404007,0.4595474302768707,0.36260488629341125
6674,0.11627529561519623,0.4521138072013855,0.3358384966850281
6675,0.1282922327518463,0.30619361996650696,0.17790138721466064
6676,0.13626429438591003,0.1625923067331314,0.026328012347221375
6677,0.1413930505514145,0.15409138798713684,0.012698337435722351
6678,0.14002835750579834,0.28721264004707336,0.14718428254127502
6679,0.1277855783700943,0.43988195061683655,0.31209635734558105
6680,0.10615800321102142,0.47495049238204956,0.36879247426986694
6681,0.08442528545856476,0.3650803565979004,0.2806550860404968
6682,0.07349193096160889,0.2155398726463318,0.1420479416847229
6683,0.07663987576961517,0.16595497727394104,0.08931510150432587
6684,0.08592245727777481,0.26232537627220154,0.17640292644500732
6685,0.08847978711128235,0.41653919219970703,0.3280594050884247
6686,0.07765859365463257,0.48897886276245117,0.4113202691078186
6687,0.05940191075205803,0.41685187816619873,0.3574499785900116
6688,0.047718971967697144,0.27027255296707153,0.2225535809993744
6689,0.05324098467826843,0.18552669882774353,0.1322857141494751
6690,0.07488646358251572,0.23855052888393402,0.1636640727519989
6691,0.10183508694171906,0.3759309649467468,0.27409589290618896
6692,0.12357661873102188,0.46617165207862854,0.34259504079818726
6693,0.13819244503974915,0.4232855439186096,0.2850930988788605
6694,0.1509675681591034,0.2867458462715149,0.1357782781124115
6695,0.16521136462688446,0.18469375371932983,0.019482389092445374
6696,0.17481562495231628,0.2140219807624817,0.039206355810165405
6697,0.16756659746170044,0.34942126274108887,0.18185466527938843
6698,0.1374218910932541,0.4656783938407898,0.3282564878463745
6699,0.09467744827270508,0.45313000679016113,0.35845255851745605
6700,0.06304614990949631,0.31961989402770996,0.25657373666763306
6701,0.06328994780778885,0.18403777480125427,0.12074782699346542
6702,0.09606000781059265,0.16732697188854218,0.07126696407794952
6703,0.1385231614112854,0.280857115983963,0.1423339545726776
6704,0.15935565531253815,0.4154473841190338,0.2560917139053345
6705,0.1414116621017456,0.44170480966567993,0.3002931475639343
6706,0.09421618282794952,0.3295499384403229,0.23533375561237335
6707,0.04636211693286896,0.17656882107257843,0.13020670413970947
6708,0.023834504187107086,0.11949539929628372,0.09566089510917664
6709,0.0314817875623703,0.20932261645793915,0.17784082889556885
6710,0.051863864064216614,0.3655788004398346,0.3137149214744568
6711,0.06119704246520996,0.45109087228775024,0.3898938298225403
6712,0.048427700996398926,0.3983812928199768,0.3499535918235779
6713,0.022206053137779236,0.27059775590896606,0.24839170277118683
6714,0.0013580694794654846,0.20058327913284302,0.19922521710395813
6715,-0.0015580691397190094,0.26483339071273804,0.26639145612716675
6716,0.010641992092132568,0.4090231657028198,0.39838117361068726
6717,0.02440633252263069,0.4962223172187805,0.47181597352027893
6718,0.028326112776994705,0.43379583954811096,0.40546971559524536
6719,0.022342201322317123,0.2630138695240021,0.24067166447639465
6720,0.01588863879442215,0.12666572630405426,0.11077708750963211
6721,0.0183063093572855,0.14230042695999146,0.1239941194653511
6722,0.030863814055919647,0.2960081398487091,0.26514431834220886
6723,0.04700685665011406,0.4531576633453369,0.40615081787109375
6724,0.05911599099636078,0.4781891107559204,0.41907310485839844
6725,0.06445082277059555,0.3544889986515045,0.29003816843032837
6726,0.06475410610437393,0.19689925014972687,0.13214513659477234
6727,0.061628833413124084,0.14568839967250824,0.08405956625938416
6728,0.05378132313489914,0.23973305523395538,0.18595173954963684
6729,0.03985900431871414,0.38437819480895996,0.3445191979408264
6730,0.023942522704601288,0.4418869614601135,0.41794443130493164
6731,0.016485974192619324,0.3602573573589325,0.34377139806747437
6732,0.02750684879720211,0.22098293900489807,0.1934760957956314
6733,0.056739382445812225,0.16186407208442688,0.10512468963861465
6734,0.08997534215450287,0.24668127298355103,0.15670593082904816
6735,0.10673742741346359,0.40316593647003174,0.29642850160598755
6736,0.09450779110193253,0.487875372171402,0.39336758852005005
6737,0.05818735808134079,0.4191890358924866,0.3610016703605652
6738,0.016574133187532425,0.2556557357311249,0.23908160626888275
6739,-0.011603394523262978,0.1454947590827942,0.15709815919399261
6740,-0.02068091742694378,0.19208207726478577,0.2127629965543747
6741,-0.01920258440077305,0.3573906421661377,0.3765932321548462
6742,-0.0193493515253067,0.4937373399734497,0.5130866765975952
6743,-0.024506287649273872,0.47627630829811096,0.5007826089859009
6744,-0.02675020322203636,0.31715312600135803,0.3439033329486847
6745,-0.01641950011253357,0.15702471137046814,0.1734442114830017
6746,0.005639083683490753,0.14005348086357117,0.134414404630661
6747,0.025280822068452835,0.28488588333129883,0.2596050500869751
6748,0.025614112615585327,0.4676225781440735,0.44200846552848816
6749,0.0020046941936016083,0.5322378873825073,0.5302332043647766
6750,-0.03216862305998802,0.42882150411605835,0.46099013090133667
6751,-0.05533842742443085,0.2554527819156647,0.3107911944389343
6752,-0.05548331141471863,0.16725340485572815,0.22273671627044678
6753,-0.04066377505660057,0.23623433709144592,0.2768981158733368
6754,-0.032504480332136154,0.38872087001800537,0.42122533917427063
6755,-0.04740648716688156,0.47538506984710693,0.5227915644645691
6756,-0.08129090070724487,0.40832191705703735,0.4896128177642822
6757,-0.11097868531942368,0.23976270854473114,0.3507413864135742
6758,-0.11193685233592987,0.11230374872684479,0.22424060106277466
6759,-0.07813291251659393,0.1285252869129181,0.20665819942951202
6760,-0.027999557554721832,0.2605040669441223,0.28850361704826355
6761,0.00811932235956192,0.38043734431266785,0.3723180294036865
6762,0.008957676589488983,0.38138481974601746,0.3724271357059479
6763,-0.024410061538219452,0.27467209100723267,0.2990821599960327
6764,-0.07200942188501358,0.1741093397140503,0.24611875414848328
6765,-0.11055951565504074,0.18383842706680298,0.2943979501724243
6766,-0.1277623474597931,0.29690080881118774,0.42466315627098083
6767,-0.125799298286438,0.40089094638824463,0.5266902446746826
6768,-0.11406129598617554,0.38597357273101807,0.5000348687171936
6769,-0.10005803406238556,0.25360190868377686,0.3536599278450012
6770,-0.08622249960899353,0.1215871199965477,0.20780962705612183
6771,-0.07319207489490509,0.11738854646682739,0.19058062136173248
6772,-0.06342946738004684,0.2570440471172333,0.3204735219478607
6773,-0.06028880923986435,0.42360591888427734,0.4838947355747223
6774,-0.06348195672035217,0.46899157762527466,0.5324735641479492
6775,-0.06687240302562714,0.34849774837493896,0.4153701663017273
6776,-0.06247205287218094,0.1646205186843872,0.22709256410598755
6777,-0.04783781245350838,0.07735980302095413,0.1251976191997528
6778,-0.02958371490240097,0.16024579107761383,0.1898294985294342
6779,-0.018620707094669342,0.33322036266326904,0.3518410623073578
6780,-0.020557455718517303,0.4346781373023987,0.4552356004714966
6781,-0.030113566666841507,0.36906448006629944,0.39917805790901184
6782,-0.03550048917531967,0.19544410705566406,0.23094460368156433
6783,-0.02960154414176941,0.07518603652715683,0.10478758066892624
6784,-0.017777245491743088,0.12451504915952682,0.14229229092597961
6785,-0.014147907495498657,0.3057645559310913,0.31991246342658997
6786,-0.02872203290462494,0.4579741954803467,0.4866962432861328
6787,-0.05623612180352211,0.44141483306884766,0.49765095114707947
6788,-0.07761214673519135,0.26588231325149536,0.3434944748878479
6789,-0.07415012270212173,0.08542890846729279,0.15957903861999512
6790,-0.04311474412679672,0.06176918372511864,0.10488392412662506
6791,-0.0013809427618980408,0.2179521769285202,0.21933311223983765
6792,0.02652784436941147,0.41481614112854004,0.388288289308548
6793,0.02652648836374283,0.47337183356285095,0.4468453526496887
6794,0.004302114248275757,0.3347153067588806,0.33041319251060486
6795,-0.021639134734869003,0.11464977264404297,0.13628891110420227
6796,-0.03645765781402588,0.0031929202377796173,0.039650578051805496
6797,-0.040641311556100845,0.09785178303718567,0.13849309086799622
6798,-0.04687102511525154,0.3188404440879822,0.3657114803791046
6799,-0.06587541103363037,0.4808313846588135,0.5467067956924438
6800,-0.09450839459896088,0.45643776655197144,0.5509461760520935
6801,-0.11733496934175491,0.2853284478187561,0.4026634097099304
6802,-0.12061244994401932,0.13353149592876434,0.25414395332336426
6803,-0.1055670827627182,0.14156115055084229,0.24712823331356049
6804,-0.08878636360168457,0.29938697814941406,0.38817334175109863
6805,-0.08823055028915405,0.4591783881187439,0.547408938407898
6806,-0.10682088881731033,0.4718472957611084,0.5786681771278381
6807,-0.12796254456043243,0.32252365350723267,0.4504861831665039
6808,-0.1275969296693802,0.14268697798252106,0.27028390765190125
6809,-0.09327670931816101,0.08991573750972748,0.1831924468278885
6810,-0.03495584428310394,0.2058931291103363,0.24084897339344025
6811,0.021183662116527557,0.3807574510574341,0.3595737814903259
6812,0.050534412264823914,0.45453351736068726,0.40399909019470215
6813,0.045419372618198395,0.3619372844696045,0.3165179193019867
6814,0.017162367701530457,0.1889747679233551,0.17181240022182465
6815,-0.014840438961982727,0.0915563777089119,0.10639681667089462
6816,-0.03673354536294937,0.15254808962345123,0.1892816424369812
6817,-0.04608798027038574,0.3073310852050781,0.35341906547546387
6818,-0.048209965229034424,0.4056362509727478,0.4538462162017822
6819,-0.04875040054321289,0.35109686851501465,0.39984726905822754
6820,-0.04992075264453888,0.19060616195201874,0.24052691459655762
6821,-0.05224427580833435,0.07223282009363174,0.1244770959019661
6822,-0.05711923539638519,0.11005540192127228,0.16717463731765747
6823,-0.06590158492326736,0.2791280746459961,0.34502965211868286
6824,-0.0762283131480217,0.43586546182632446,0.5120937824249268
6825,-0.08074948191642761,0.4451393485069275,0.5258888006210327
6826,-0.07200644165277481,0.2995193898677826,0.3715258240699768
6827,-0.05056639388203621,0.12436003983020782,0.17492642998695374
6828,-0.028295472264289856,0.06588573753833771,0.09418120980262756
6829,-0.021737396717071533,0.1639576256275177,0.18569502234458923
6830,-0.03901606798171997,0.32233574986457825,0.3613518178462982
6831,-0.07101607322692871,0.39970603585243225,0.47072210907936096
6832,-0.09564977884292603,0.33617568016052246,0.4318254590034485
6833,-0.09340139478445053,0.20131447911262512,0.29471588134765625
6834,-0.062347061932086945,0.12436991930007935,0.1867169737815857
6835,-0.020149152725934982,0.1744418740272522,0.19459103047847748
6836,0.009099960327148438,0.30119621753692627,0.29209625720977783
6837,0.012721121311187744,0.38724803924560547,0.3745269179344177
6838,-0.002718646079301834,0.3598717153072357,0.36259037256240845
6839,-0.019551975652575493,0.2566489577293396,0.27620092034339905
6840,-0.025665488094091415,0.18546940386295319,0.2111348956823349
6841,-0.02463950216770172,0.21917632222175598,0.2438158243894577
6842,-0.030574100092053413,0.3248857855796814,0.35545989871025085
6843,-0.05262260511517525,0.39493709802627563,0.4475597143173218
6844,-0.0832546129822731,0.34974023699760437,0.4329948425292969
6845,-0.10166532546281815,0.2159995287656784,0.31766486167907715
6846,-0.08991517126560211,0.10596214234828949,0.1958773136138916
6847,-0.048158735036849976,0.11603644490242004,0.16419517993927002
6848,0.004171660169959068,0.238204687833786,0.2340330332517624
6849,0.04250079020857811,0.3659903407096863,0.32348954677581787
6850,0.05480514466762543,0.3904946446418762,0.3356894850730896
6851,0.048235535621643066,0.2981984615325928,0.2499629259109497
6852,0.0400715135037899,0.1812933385372162,0.141221821308136
